,Date_NH,MLT_NH,MLAT_NH,Frey_MLT,Frey_MLAT,SZA_NH,DZA_NH,Date_SH,MLT_SH,MLAT_SH,SZA_SH,DZA_SH,flag
206,2002-02-12 06:17:18,,,23.39,66.14,,,,,,,,9999
207,2002-02-13 16:14:40,,,21.26,63.86,,,,,,,,9999
208,2002-02-14 13:05:39,,,22.32,67.74,,,,,,,,9999
209,2002-02-15 05:58:47,,,22.72,70.26,,,,,,,,9999
210,2002-02-16 02:07:21,,,23.15,68.27,,,,,,,,9999
211,2002-02-19 20:13:58,,,22.28,65.72,,,,,,,,9999
212,2002-02-22 02:29:03,,,0.84,64.66,,,,,,,,9999
213,2002-02-24 08:33:47,,,0.06,66.37,,,,,,,,9999
214,2002-02-24 09:35:15,,,22.85,67.15,,,,,,,,9999
215,2002-02-24 11:32:05,,,22.3,66.2,,,,,,,,9999
216,2002-02-25 07:52:03,,,22.95,65.9,,,,,,,,9999
217,2002-02-27 12:53:06,,,23.08,66.67,,,,,,,,9999
218,2002-02-28 04:58:56,,,22.5,67.01,,,,,,,,9999
219,2002-03-03 06:01:06,,,1.47,55.42,,,,,,,,9999
220,2002-03-04 02:29:46,,,0.61,63.25,,,,,,,,9999
221,2002-03-04 19:57:28,,,22.67,63.65,,,,,,,,9999
222,2002-03-05 11:55:00,,,20.87,66.17,,,,,,,,9999
223,2002-03-05 14:04:04,,,21.93,64.04,,,,,,,,9999
224,2002-03-07 18:50:07,,,23.04,66.82,,,,,,,,9999
225,2002-04-11 08:19:54,,,23.8,66.55,,,,,,,,9999
226,2002-04-18 05:30:42,,,22.8,59.14,,,,,,,,9999
227,2002-04-27 09:21:01,,,22.25,67.26,,,,,,,,9999
228,2002-06-03 18:56:27,,,0.62,65.58,,,,,,,,9999
229,2002-06-06 02:04:16,,,22.54,67.67,,,,,,,,9999
230,2002-06-12 22:51:16,,,22.24,68.56,,,,,,,,9999
231,2002-06-19 01:55:52,,,19.59,68.77,,,,,,,,9999
232,2002-07-18 01:58:34,,,21.84,67.22,,,,,,,,9999
233,2002-10-09 17:35:42,,,0.09,62.55,,,,,,,,9999
234,2002-10-16 18:32:50,,,21.97,64.56,,,,21.7800006866455,60.689998626709,117.680000305176,36.4799995422363,1
235,2002-10-17 14:16:44,,,0.17,65.68,,,,22.6700000762939,64.5599975585938,117.480003356934,38.8499984741211,1
236,2002-10-18 03:02:20,,,0.23,64.61,,,,,,,,9999
237,2002-10-19 19:05:41,,,19.93,65.1,,,,22.2600002288818,64.6100006103516,113.150001525879,42.4199981689453,0
238,2002-10-19 20:54:25,,,23.81,66.13,,,,,,,,9999
239,2002-10-22 19:22:32,22.7600002288818,63.3800010681152,23.37,63.83,121.389999389648,69.0800018310547,,22.7299995422363,65.6399993896484,111.279998779297,42.8600006103516,1
240,2002-10-22 20:03:34,22.7800006866455,67.8000030517578,22.78,67.8,117.150001525879,59.9799995422363,2002-10-22T20:01:19.000,22.8899993896484,67.0299987792969,107.809997558594,50.8899993896484,1
241,2002-10-23 10:58:28,23.4300003051758,68.1100006103516,23.43,68.11,121.610000610352,55.8899993896484,2002-10-23T10:56:16.000,22.6499996185303,68.3899993896484,104.139999389648,62.0800018310547,1
242,2002-10-24 11:18:01,,,19.2,62.01,,,,,,,,9999
243,2002-10-24 13:58:03,21.829999923706,60.060001373291,21.83,60.06,120.669998168945,71.2600021362305,2002-10-24T13:56:24.000,21.9300003051758,58.1300010681152,116.540000915527,45.0299987792969,1
244,2002-10-25 20:29:00,1.22000002861023,64.4700012207031,1.22,64.47,122.279998779297,49.6699981689453,2002-10-25T20:28:35.000,0.589999973773956,63.6599998474121,108.970001220703,58.2599983215332,1
245,2002-10-28 03:58:47,,,1.81,65.85,,,,,,,,9999
246,2002-10-28 04:58:17,,,22.88,67.58,,,,,,,,9999
247,2002-10-28 20:13:50,,,22.8,62.78,,,,,,,,9999
248,2002-10-31 05:40:55,,,23.81,63.36,,,,,,,,9999
249,2002-11-02 10:39:35,,,23.99,65.31,,,,,,,,9999
250,2002-11-02 13:56:34,,,22.37,60.33,,,,2.01999998092651,60.7700004577637,113.569999694824,57.4700012207031,0
251,2002-11-03 04:10:47,19.2800006866455,63.3300018310547,19.28,63.33,121.029998779297,57.7999992370606,,20.9699993133545,62.1399993896484,81.0199966430664,11.6000003814697,1
252,2002-11-04 19:18:04,,,0.82,61.46,,,,,,,,9999
253,2002-11-04 22:02:16,,,22.38,62.69,,,,,,,,9999
254,2002-11-05 11:12:56,21.0200004577637,68.9100036621094,21.02,68.91,118.019996643066,60.310001373291,,23.3600006103516,64.0800018310547,105.550003051758,25.6000003814697,1
255,2002-11-06 04:29:48,,,23.23,64.83,,,,,,,,9999
256,2002-11-07 21:32:27,,,22.29,63.94,,,,,,,,9999
257,2002-11-08 11:38:38,,,22.86,67.82,,,,22.5400009155273,65.4499969482422,103.569999694824,66.4000015258789,9999
258,2002-11-10 05:45:01,0.769999980926514,62.7299995422363,0.77,62.73,144.869995117188,75.6900024414063,2002-11-10T05:44:08.000,23.4899997711182,60.8800010681152,90.8000030517578,54.7900009155273,9999
259,2002-11-10 18:16:52,,,0.1,67.35,,,,,,,,9999
260,2002-11-13 06:07:27,,,0.63,65.29,,,,,,,,9999
261,2002-11-13 20:13:50,,,23.97,67.58,,,,,,,,9999
262,2002-11-15 13:56:07,23.8700008392334,67.0299987792969,23.51,66.68,125.720001220703,55.0200004577637,,22.2199993133545,64.4800033569336,106.410003662109,42.3300018310547,1
263,2002-11-20 17:17:10,,,1.25,62.8,,,,,,,,9999
264,2002-11-20 20:13:49,,,23.68,55.79,,,,,,,,9999
265,2002-11-21 11:11:48,,,0.61,58.31,,,,,,,,9999
266,2002-11-21 14:04:15,,,21.84,61.46,,,,22.3899993896484,60.5099983215332,108.889999389648,36.310001373291,0
267,2002-11-23 06:02:37,,,22.75,73.45,,,,,,,,9999
268,2002-11-23 19:03:35,,,19.18,68.55,,,,,,,,9999
269,2002-11-24 12:31:36,,,22.78,67.03,,,,,,,,9999
270,2002-11-25 12:38:39,,,22.4,60.15,,,,,,,,9999
271,2002-11-26 06:21:08,,,23.73,66.34,,,,,,,,9999
272,2002-11-26 07:14:31,,,23.2,67.95,,,,,,,,9999
273,2002-11-26 21:56:15,,,20.43,65.14,,,,,,,,9999
274,2002-11-28 13:28:29,,,23.92,66.87,,,,,,,,9999
275,2002-11-29 05:09:52,,,21.57,66.83,,,,,,,,9999
276,2002-11-29 06:09:25,,,19.46,68.54,,,,,,,,9999
277,2002-11-29 20:08:07,,,23.26,66.27,,,,,,,,9999
278,2002-12-01 11:22:00,,,20.83,58.28,,,,20.6599998474121,66.6399993896484,90.5299987792969,20.9400005340576,1
279,2002-12-01 13:19:07,,,0.07,64.57,,,,0.180000007152557,61.2900009155274,107.860000610352,58.0800018310547,1
280,2002-12-01 14:02:15,,,21.85,67.23,,,,,,,,9999
281,2002-12-01 15:05:56,,,18.99,67.61,,,,,,,,9999
282,2002-12-02 04:17:28,,,21.96,72.03,,,,,,,,9999
283,2002-12-04 12:02:30,,,21.69,68.02,,,,,,,,9999
284,2002-12-04 13:34:58,,,21.79,65.13,,,,22.1100006103516,63.6300010681152,102.139999389648,42.6599998474121,1
285,2002-12-06 22:19:57,,,23.19,66.39,,,,,,,,9999
286,2002-12-07 12:45:37,,,23.42,64.94,,,,,,,,9999
287,2002-12-07 13:47:14,,,23.8,64.9,,,,23.3500003814697,63.4099998474121,105.290000915527,51.2200012207031,0
288,2002-12-09 22:34:37,,,22.01,71.07,,,,,,,,9999
289,2002-12-17 15:44:41,,,23.61,69.11,,,,,,,,9999
290,2002-12-20 11:58:17,,,22.83,67.4,,,,,,,,9999
291,2002-12-20 14:24:14,,,19.9,68.42,,,,,,,,9999
292,2002-12-22 23:11:00,,,21.62,67.43,,,,,,,,9999
293,2002-12-23 14:38:44,,,21.93,59.14,,,,,,,,9999
294,2002-12-25 07:23:06,,,22.21,64.02,,,,,,,,9999
295,2002-12-31 04:59:16,,,23.36,70.15,,,,0.170000001788139,66.9800033569336,75.0599975585938,42.2099990844727,1
